ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
fuseki,3k,seq,fuseki-3k-seq.seq,9,0,20.9,3.50570962859,33.75,0.05,33.75,0.05,5899161.6,11404.8673399,5896223.93333,11479.393079
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,1,0,44.7,5.11957029447,181.7,0.458257569496,181.7,0.458257569496,8460289.6,7.83836717691,8460284.34286,20.2759735163
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,2,0,46.1,12.4775798936,181.0,0.0,181.0,0.0,8460334.4,19.2,8460334.4,19.2
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,5,0,41.2,1.77763888346,181.0,0.0,181.0,0.0,8460498.8,16.4972725018,8460495.89333,13.6975326246
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,6,0,31.4,3.63868107973,180.0,0.0,180.0,0.0,8460204.8,306.03424645,8460195.88,313.959694228
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,7,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,8,0,31.6,4.07921561087,180.0,0.0,180.0,0.0,8460119.2,103.858365094,8460119.2,103.858365094
blazegraph,3k,prop_time,blazegraph-3k-prop_time.prop_time,9,0,20.4,4.60868744872,180.0,0.0,180.0,0.0,8460200.8,3.91918358845,8460200.8,3.91918358845
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,1,0,13.8,2.74954541697,21.8,0.0,21.8,0.0,9300800.0,0.0,9300800.0,0.0
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,2,0,15.9,2.07123151772,21.8,0.0,21.8,0.0,9300800.0,0.0,9300800.0,0.0
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,3,0,36.2,4.44522215418,21.8,0.0,21.8,0.0,9301209.6,819.2,9301107.2,655.679921913
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
